word	code	lemm	text_fk	sentence_number	word_Id
,			5385	7	812374
хлопче	ЙК	хлопець	5385	7	812375
.			5385	7	812376
Сто	ЧА	сто	5385	8	812377
стежин	КЕ	стежина	5385	8	812378
у	ПВ	у	5385	8	812379
свiт	ЙВ	світ	5385	8	812380
летить	ГЯ	летіти	5385	8	812381
,			5385	8	812382
вiн	МИ	він	5385	8	812383
-		-	5385	8	812384
сто	ЧУ	сто	5385	8	812385
першеньку	АЛ	першенький	5385	8	812386
протопче	ГЯ	протоптати	5385	8	812387
.			5385	8	812388
Роде	ЙК	рід	5385	9	812389
рiдний	АИ	рідний	5385	9	812390
!			5385	9	812391
Не	Ь0	не	5385	9	812392
стлумить	ГЯ	стлумити	5385	9	812393
нашу	ОЛ	наш	5385	9	812394
жилаву	АЛ	жилавий	5385	9	812395
породу	КВ	порода	5385	9	812396
сто	ЧА	сто	5385	9	812397
вiтрiв	ЙЕ	вітер	5385	9	812398
в	ПП	в	5385	9	812399
ногах	КЯ	нога	5385	9	812400
лежить	ГЯ	лежати	5385	9	812401
мого	ОР	мій	5385	9	812402
роду	ЙР	рід	5385	9	812403
i	СС	і	5385	9	812404
народу	ЙР	народ	5385	9	812405
.			5385	9	812406
.			5385	9	812407
.			5385	9	812408
Матері	КД	матір	5386	1	812409
від	ПР	від	5386	1	812410
блудного	АР	блудний	5386	1	812411
сина	ЙР	син	5386	1	812412
.			5386	1	812413
Ну	Ь0	ну	5386	2	812414
як	Н0	як	5386	2	812415
менi	МД	я	5386	2	812416
впасти	ГФ	впасти	5386	2	812417
до	ПР	до	5386	2	812418
нiг	КЕ	нога	5386	2	812419
твоїх	ОЕ	твій	5386	2	812420
босих	АЕ	босий	5386	2	812421
крiзь	ПВ	крізь	5386	2	812422
стогiн	ЙВ	стогін	5386	2	812423
гундосих	АЕ	гундосий	5386	2	812424
зачумлених	АЕ	зачумлений	5386	2	812425
слiв	ЛЕ	слово	5386	2	812426
?			5386	2	812427
!			5386	2	812428
Ти	МИ	ти	5386	3	812429
ходиш	ГW	ходити	5386	3	812430
по	ПП	по	5386	3	812431
вiчних	АЯ	вічний	5386	3	812432
задуманих	АЯ	задуманий	5386	3	812433
росах	КЯ	роса	5386	3	812434
,			5386	3	812435
а	СС	а	5386	3	812436
я	МИ	я	5386	3	812437
тебе	МВ	ти	5386	3	812438
,			5386	3	812439
мамо	КК	мама	5386	3	812440
,			5386	3	812441
i	СС	і	5386	3	812442
досi	Н0	досі	5386	3	812443
не	Ь0	не	5386	3	812444
стрiв	ГЕ	стріти	5386	3	812445
.			5386	3	812446
.			5386	3	812447
.			5386	3	812448
Я	МИ	я	5386	4	812449
-		-	5386	4	812450
блудний	АИ	блудний	5386	4	812451
мiзинок	ЙИ	мізинок	5386	4	812452
твiй	ОИ	твій	5386	4	812453
.			5386	4	812454
Свiту	ЙР	світ	5386	5	812455
ж	Ь0	ж	5386	5	812456
багато	Н0	багато	5386	5	812457
мене	МВ	я	5386	5	812458
ти	МИ	ти	5386	5	812459
пустила	ГЙ	пустити	5386	5	812460
в	ПВ	в	5386	5	812461
далекi	АУ	далекий	5386	5	812462
свiти	ЙУ	світ	5386	5	812463
.			5386	5	812464
Повiр	Г5	повірити	5386	6	812465
,			5386	6	812466
я	МИ	я	5386	6	812467
не	Ь0	не	5386	6	812468
зваблюсь	ГV	звабитися	5386	6	812469
на	ПВ	на	5386	6	812470
долю	КВ	доля	5386	6	812471
пихату	АЛ	пихатий	5386	6	812472
.			5386	6	812473
Та	СС	Та	5386	7	812474
скiльки	Н0	скільки	5386	7	812475
ж	Ь0	ж	5386	7	812476
менi	МД	я	5386	7	812477
ще	Н0	ще	5386	7	812478
iти	ГФ	іти	5386	7	812479
та	СС	та	5386	7	812480
iти	ГФ	іти	5386	7	812481
.			5386	7	812482
.			5386	7	812483
.			5386	7	812484
Що	Н0	що	5386	8	812485
мовчиш	ГW	мовчати	5386	8	812486
?			5386	8	812487
Та	СС	Та	5386	9	812488
й	Ь0	й	5386	9	812489
сили	КР	сила	5386	9	812490
ж	Ь0	ж	5386	9	812491
менi	МД	я	5386	9	812492
доручила	ГЙ	доручити	5386	9	812493
твоя	ОЖ	твій	5386	9	812494
всепрощаюча	АЖ	всепрощаючий	5386	9	812495
чесна	АЖ	чесний	5386	9	812496
рука	КИ	рука	5386	9	812497
!			5386	9	812498
Боюсь	ГV	боятися	5386	10	812499
я	МИ	я	5386	10	812500
,			5386	10	812501
що	СП	що	5386	10	812502
зломить	ГЯ	зломити	5386	10	812503
мене	МВ	я	5386	10	812504
моя	ОЖ	мій	5386	10	812505
сила	КИ	сила	5386	10	812506
,			5386	10	812507
така	ОЖ	такий	5386	10	812508
ж	Ь0	ж	5386	10	812509
вона	МЖ	вона	5386	10	812510
буйна	АЖ	буйний	5386	10	812511
,			5386	10	812512
могутня	АЖ	могутній	5386	10	812513
й	СС	й	5386	10	812514
терпка	АЖ	терпкий	5386	10	812515
.			5386	10	812516
Такi	ОУ	такий	5386	11	812517
ж	Ь0	ж	5386	11	812518
маю	ГR	мати	5386	11	812519
крила	ЛУ	крило	5386	11	812520
,			5386	11	812521
що	СП	що	5386	11	812522
й	Ь0	й	5386	11	812523
краю	ЙР	край	5386	11	812524
не	Ь0	не	5386	11	812525
маю	ГR	мати	5386	11	812526
,			5386	11	812527
таке	ОС	такий	5386	11	812528
ж	Ь0	ж	5386	11	812529
моє	ОС	мій	5386	11	812530
небо	ЛИ	небо	5386	11	812531
,			5386	11	812532
аж	Ь0	аж	5386	11	812533
дике	АС	дикий	5386	11	812534
в	ПП	в	5386	11	812535
бровах	КЯ	брова	5386	11	812536
.			5386	11	812537
.			5386	11	812538
.			5386	11	812539
Та	СС	Та	5386	12	812540
вiриш	ГW	вірити	5386	12	812541
менi	МД	я	5386	12	812542
ти	МИ	ти	5386	12	812543
-		-	5386	12	812544
ту	ОЛ	той	5386	12	812545
вiру	КВ	віра	5386	12	812546
безкраю	АЛ	безкраїй	5386	12	812547
я	МИ	я	5386	12	812548
на	ПВ	на	5386	12	812549
нiч	КВ	ніч	5386	12	812550
усюди	Н0	усюди	5386	12	812551
кладу	ГR	класти	5386	12	812552
в	ПП	в	5386	12	812553
головах	ЙЯ	голова	5386	12	812554
!			5386	12	812555
Свiй	ОИ	свій	5386	13	812556
клекiт	ЙИ	клекіт	5386	13	812557
стосонцевий	АИ	стосонцевий	5386	13	812558
,			5386	13	812559
клекiт	ЙИ	клекіт	5386	13	812560
свободний	АИ	свободний	5386	13	812561
морозом	ЙТ	мороз	5386	13	812562
iронiї	КР	іронія	5386	13	812563
взявсь	ГЭ	взятися	5386	13	812564
пропекти	ГФ	пропекти	5386	13	812565
,			5386	13	812566
я	МИ	я	5386	13	812567
дуже	Н0	дуже	5386	13	812568
прискiпливий	АИ	прискіпливий	5386	13	812569
,			5386	13	812570
злий	АИ	злий	5386	13	812571
i	СС	і	5386	13	812572
холодний	АИ	холодний	5386	13	812573
я	МИ	я	5386	13	812574
вперше	Н0	вперше	5386	13	812575
до	ПР	до	5386	13	812576
тебе	МР	ти	5386	13	812577
звернувся	ГЭ	звернутися	5386	13	812578
на	ПВ	на	5386	13	812579
"			5386	13	812580
ти	МИ	ти	5386	13	812581
"			5386	13	812582
.			5386	13	812583
.			5386	13	812584
.			5386	13	812585
Що	Н0	що	5386	14	812586
мовиш	ГW	мовити	5386	14	812587
?			5386	14	812588
Куди	Н0	куди	5386	15	812589
ж	Ь0	ж	5386	15	812590
менi	МД	я	5386	15	812591
,			5386	15	812592
мамо	КК	мама	5386	15	812593
,			5386	15	812594
без	ПР	без	5386	15	812595
тебе	МР	ти	5386	15	812596
,			5386	15	812597
та	СС	та	5386	15	812598
тiльки	СП	тільки	5386	15	812599
ж	Ь0	ж	5386	15	812600
до	ПР	до	5386	15	812601
тебе	МР	ти	5386	15	812602
iти	ГФ	іти	5386	15	812603
ще	Н0	ще	5386	15	812604
та	СС	та	5386	15	812605
йти	ГФ	йти	5386	15	812606
,			5386	15	812607
іти	ГФ	іти	5386	15	812608
як	СП	як	5386	15	812609
до	ПР	до	5386	15	812610
неба	ЛР	небо	5386	15	812611
,			5386	15	812612
до	ПР	до	5386	15	812613
вiчного	АЧ	вічний	5386	15	812614
неба	ЛР	небо	5386	15	812615
,			5386	15	812616
я	МИ	я	5386	15	812617
ж	Ь0	ж	5386	15	812618
вперше	Н0	вперше	5386	15	812619
до	ПР	до	5386	15	812620
тебе	МР	ти	5386	15	812621
звернувся	ГЭ	звернутися	5386	15	812622
на	ПВ	на	5386	15	812623
"			5386	15	812624
ти	МИ	ти	5386	15	812625
"			5386	15	812626
.			5386	15	812627
.			5386	15	812628
.			5386	15	812629
Двадцять	ЧА	двадцять	5387	1	812630
вісім	ЧА	вісім	5387	1	812631
.			5387	1	812632
.			5387	1	812633
.			5387	1	812634
(			5387	1	812635
Варiацiя	КИ	варіація	5387	1	812636
на	ПВ	на	5387	1	812637
уїтменiвську	АЛ	уїтменівський	5387	1	812638
тему	КВ	тема	5387	1	812639
)			5387	1	812640
.			5387	1	812641
Двадцять	ЧА	двадцять	5387	2	812642
вiсiм	ЧА	вісім	5387	2	812643
юних	АЕ	юний	5387	2	812644
мужчин	ЙЕ	мужчина	5387	2	812645
їдуть	ГЮ	їхати	5387	2	812646
до	ПР	до	5387	2	812647
моря	ЛР	море	5387	2	812648
двадцять	ЧА	двадцять	5387	2	812649
бiлих	АЕ	білий	5387	2	812650
мужчин	ЙЕ	мужчина	5387	2	812651
i	СС	і	5387	2	812652
вiсiм	ЧА	вісім	5387	2	812653
негрiв	ЙУ	негр	5387	2	812654
.			5387	2	812655
Двадцять	ЧА	двадцять	5387	3	812656
вiсiм	ЧА	вісім	5387	3	812657
мужчин	ЙЕ	мужчина	5387	3	812658
-		-	5387	3	812659
найдружнiших	АЕ	найдружніший	5387	3	812660
на	ПП	на	5387	3	812661
свiтi	ЙП	світ	5387	3	812662
.			5387	3	812663
Двадцять	ЧА	двадцять	5387	4	812664
вiсiм	ЧА	вісім	5387	4	812665
лiт	ИЕ	літа	5387	4	812666
життя	ЛР	життя	5387	4	812667
жiночого	АЧ	жіночий	5387	4	812668
-		-	5387	4	812669
найсамотнiших	АЕ	найсамотніший	5387	4	812670
,			5387	4	812671
двадцять	ЧА	двадцять	5387	4	812672
рокiв	ЙЕ	рік	5387	4	812673
життя	ЛР	життя	5387	4	812674
дiвочого	АЧ	дівочий	5387	4	812675
-		-	5387	4	812676
очiкувальних	АЕ	очікувальний	5387	4	812677
,			5387	4	812678
двадцять	ЧА	двадцять	5387	4	812679
вiсiм	ЧА	вісім	5387	4	812680
рокiв	ЙЕ	рік	5387	4	812681
життя	ЛР	життя	5387	4	812682
жiночого	АЧ	жіночий	5387	4	812683
найсамотнiших	АЕ	найсамотніший	5387	4	812684
.			5387	4	812685
А	СС	а	5387	5	812686
в	ПР	в	5387	5	812687
неї	МЗ	вона	5387	5	812688
дача	КИ	дача	5387	5	812689
в	ПП	в	5387	5	812690
бiлiй	АН	білий	5387	5	812691
скелi	КП	скеля	5387	5	812692
,			5387	5	812693
"			5387	5	812694
Паккард	ЙИ	паккард	5387	5	812695
"			5387	5	812696
у	ПП	у	5387	5	812697
жовтому	АП	жовтий	5387	5	812698
чохлi	ЙП	чохол	5387	5	812699
,			5387	5	812700
і	СС	і	5387	5	812701
на	ПП	на	5387	5	812702
заснiженiй	АН	засніжений	5387	5	812703
постелi	КП	постіль	5387	5	812704
пес	ЙИ	пес	5387	5	812705
вороний	АИ	вороний	5387	5	812706
велично	Н0	велично	5387	5	812707
лiг	ГЕ	лягти	5387	5	812708
.			5387	5	812709
Зiпершися	Гк	зпертися	5387	6	812710
на	ПВ	на	5387	6	812711
пiдвiконня	ЛВ	підвіконня	5387	6	812712
вона	МЖ	вона	5387	6	812713
поглядає	ГЯ	поглядати	5387	6	812714
на	ПВ	на	5387	6	812715
них	МУ	вони	5387	6	812716
.			5387	6	812717
Мужчини	ЙА	мужчина	5387	7	812718
бiлi	АА	білий	5387	7	812719
та	СС	та	5387	7	812720
й	Ь0	й	5387	7	812721
на	ПП	на	5387	7	812722
конях	ЙЯ	кінь	5387	7	812723
,			5387	7	812724
на	ПП	на	5387	7	812725
грайних	АЯ	грайний	5387	7	812726
конях	ЙЯ	кінь	5387	7	812727
вороних	АЯ	вороний	5387	7	812728
.			5387	7	812729
А	СС	а	5387	8	812730
вiсiм	ЧА	вісім	5387	8	812731
негрiв	ЙЕ	негр	5387	8	812732
та	СС	та	5387	8	812733
й	Ь0	й	5387	8	812734
на	ПП	на	5387	8	812735
бiлих	АЯ	білий	5387	8	812736
,			5387	8	812737
на	ПП	на	5387	8	812738
бiлих	АЯ	білий	5387	8	812739
кониках	ЙЯ	коник	5387	8	812740
чорнять	ГЮ	чорнити	5387	8	812741
.			5387	8	812742
I	СС	і	5387	9	812743
по	ПП	по	5387	9	812744
камiнчиках	ЙЯ	камінчик	5387	9	812745
замшiлих	АЯ	замшілий	5387	9	812746
їй	МК	вона	5387	9	812747
роки	ЙА	рік	5387	9	812748
-		-	5387	9	812749
цоки	ЙА	цок	5387	9	812750
цокотять	ГЮ	цокотіти	5387	9	812751
.			5387	9	812752
Вона	МЖ	вона	5387	10	812753
закушує	ГЯ	закушувати	5387	10	812754
фiранку	КВ	фіранка	5387	10	812755
,			5387	10	812756
надсадно	Н0	надсадно	5387	10	812757
п'є	ГЯ	пити	5387	10	812758
гiрку	АЛ	гіркий	5387	10	812759
цю	ОЛ	цей	5387	10	812760
мить	КВ	мить	5387	10	812761
.			5387	10	812762
I	СС	і	5387	11	812763
чорний	АИ	чорний	5387	11	812764
пес	ЙИ	пес	5387	11	812765
гарчить	ГЯ	гарчати	5387	11	812766
щоранку	Н0	щоранку	5387	11	812767
,			5387	11	812768
Отеллом	йТ	Отелло	5387	11	812769
збудженим	АТ	збуджений	5387	11	812770
гарчить	ГЯ	гарчати	5387	11	812771
.			5387	11	812772
I	СС	і	5387	12	812773
коли	СП	коли	5387	12	812774
вони	МА	вони	5387	12	812775
зайшли	ГН	зайти	5387	12	812776
в	ПВ	в	5387	12	812777
море	ЛВ	море	5387	12	812778
,			5387	12	812779
чорнi	АА	чорний	5387	12	812780
конi	ЙА	кінь	5387	12	812781
i	СС	і	5387	12	812782
бiлi	ИА	білі	5387	12	812783
конi	ЙА	кінь	5387	12	812784
(			5387	12	812785
ой	Ь0	ой	5387	12	812786
куди	Н0	куди	5387	12	812787
ж	Ь0	ж	5387	12	812788
це	Ь0	це	5387	12	812789
ви	МА	ви	5387	12	812790
,			5387	12	812791
дiвчино	КК	дівчина	5387	12	812792
)			5387	12	812793
,			5387	12	812794
i	СС	і	5387	12	812795
коли	СП	коли	5387	12	812796
юнi	АА	юний	5387	12	812797
мужчини	ЙА	мужчина	5387	12	812798
голi-голiсiнькi	АА	голий-голісінький	5387	12	812799
(			5387	12	812800
ой	Ь0	ой	5387	12	812801
куди	Н0	куди	5387	12	812802
ж	Ь0	ж	5387	12	812803
це	Ь0	це	5387	12	812804
ви	МА	ви	5387	12	812805
,			5387	12	812806
жiнко	КК	жінка	5387	12	812807
)			5387	12	812808
заблисли	ГН	заблиснути	5387	12	812809
тiлами	ЛЮ	тіло	5387	12	812810
молодими	АЮ	молодий	5387	12	812811
(			5387	12	812812
ой	Ь0	ой	5387	12	812813
куди	Н0	куди	5387	12	812814
ж	Ь0	ж	5387	12	812815
це	Ь0	це	5387	12	812816
ви	МА	ви	5387	12	812817
!			5387	12	812818
)			5387	12	812819
.			5387	12	812820
I	СС	і	5387	13	812821
ось	Ь0	ось	5387	13	812822
вона	МЖ	вона	5387	13	812823
пройшла	ГЙ	пройти	5387	13	812824
на	ПП	на	5387	13	812825
березi	КП	береза	5387	13	812826
двадцять	ЧА	двадцять	5387	13	812827
дев'ята	АЖ	дев'ятий	5387	13	812828
,			5387	13	812829
з	ПТ	з	5387	13	812830
танцями	ЙЮ	танець	5387	13	812831
,			5387	13	812832
з	ПТ	з	5387	13	812833
смiхом	ЙТ	сміх	5387	13	812834
,			5387	13	812835
хоч	СП	хоч	5387	13	812836
i	Ь0	і	5387	13	812837
стояла	ГЙ	стояти	5387	13	812838
вона	МЖ	вона	5387	13	812839
на	ПП	на	5387	13	812840
дачi	КП	дача	5387	13	812841
,			5387	13	812842
непорушна	АЖ	непорушний	5387	13	812843
собi	Ь0	собі	5387	13	812844
стояла	ГЙ	стояти	5387	13	812845
.			5387	13	812846
I	СС	і	5387	14	812847
ось	Ь0	ось	5387	14	812848
вона	МЖ	вона	5387	14	812849
пройшла	ГЙ	пройти	5387	14	812850
там	Н0	там	5387	14	812851
на	ПП	на	5387	14	812852
березi	КП	береза	5387	14	812853
двадцять	ЧА	двадцять	5387	14	812854
дев'ята	АЖ	дев'ятий	5387	14	812855
,			5387	14	812856
тi	МА	ті	5387	14	812857
не	Ь0	не	5387	14	812858
бачили	ГН	бачити	5387	14	812859
її	МЛ	вона	5387	14	812860
