,word,code,lemm,text_fk,sentence_number,word_Id
6105,чи,СС,чи,5397,8,815183
6106,Ви,МА,ви,5397,8,815184
6107,по,ПП,по,5397,8,815185
6108,росi,КП,роса,5397,8,815186
6109,все,ОХ,все,5397,8,815187
6110,життя,ЛВ,життя,5397,8,815188
6111,ходили,ГН,ходити,5397,8,815189
6112,босим,АТ,босий,5397,8,815190
6113,",",,,5397,8,815191
6114,з,ПТ,з,5397,8,815192
6115,закасаними,АЮ,закасаний,5397,8,815193
6116,холошами,КЮ,холоша,5397,8,815194
6117,",",,,5397,8,815195
6118,стояли,ГН,стояти,5397,8,815196
6119,Ви,МА,ви,5397,8,815197
6120,тихо,Н0,тихо,5397,8,815198
6121,i,СС,і,5397,8,815199
6122,незворушно,Н0,незворушно,5397,8,815200
6123,у,ПП,у,5397,8,815201
6124,гiдностi,КП,гідність,5397,8,815202
6125,ластiвки,КР,ластівка,5397,8,815203
6126,могли,ГН,могти,5397,8,815204
6127,гнiзда,ЛУ,гніздо,5397,8,815205
6128,на,ПВ,на,5397,8,815206
6129,Вас,МУ,ви,5397,8,815207
6130,лiпити,ГФ,ліпити,5397,8,815208
6131,.,,,5397,8,815209
6132,Безсмертя,ЛИ,безсмертя,5397,9,815210
6133,-,,-,5397,9,815211
6134,яка,Ь0,яка,5397,9,815212
6135,це,Ь0,це,5397,9,815213
6136,одвiчна,АЖ,одвічний,5397,9,815214
6137,людська,АЖ,людський,5397,9,815215
6138,облуда,КИ,облуда,5397,9,815216
6139,.,,,5397,9,815217
6140,IV,U,іv,5397,10,815218
6141,.,,,5397,10,815219
6142,Сидiли,ГН,сидіти,5397,10,815220
6143,ми,МА,ми,5397,10,815221
6144,вдвох,Н0,вдвох,5397,10,815222
6145,на,ПП,на,5397,10,815223
6146,грабових,АЯ,грабовий,5397,10,815224
6147,латах,ИЯ,лат,5397,10,815225
6148,",",,,5397,10,815226
6149,Говорили,ГН,говорити,5397,10,815227
6150,задумливо,Н0,задумливо,5397,10,815228
6151,про,ПВ,про,5397,10,815229
6152,Ренана,йВ,Ренан,5397,10,815230
6153,",",,,5397,10,815231
6154,I,СС,і,5397,10,815232
6155,випало,ГР,випасти,5397,10,815233
6156,ластiв'я,ЛИ,ластів'я,5397,10,815234
6157,з,ПР,з,5397,10,815235
6158,гнiзда,ЛР,гніздо,5397,10,815236
6159,на,ПВ,на,5397,10,815237
6160,долiвку,КВ,долівка,5397,10,815238
6161,",",,,5397,10,815239
6162,прямо,Н0,прямо,5397,10,815240
6163,на,ПВ,на,5397,10,815241
6164,галльськi,АУ,галльський,5397,10,815242
6165,святi,АУ,святий,5397,10,815243
6166,сентенцiї,КУ,сентенція,5397,10,815244
6167,",",,,5397,10,815245
6168,і,СС,і,5397,10,815246
6169,Ви,МА,ви,5397,10,815247
6170,тихо,Н0,тихо,5397,10,815248
6171,взяли,ГН,взяти,5397,10,815249
6172,його,МВ,він,5397,10,815250
6173,на,ПВ,на,5397,10,815251
6174,долоню,КВ,долоня,5397,10,815252
6175,",",,,5397,10,815253
6176,притримуючи,Гм,притримувати,5397,10,815254
6177,крильця,ЛУ,крильце,5397,10,815255
6178,великим,АТ,великий,5397,10,815256
6179,пальцем,ЙТ,палець,5397,10,815257
6180,",",,,5397,10,815258
6181,і,СС,і,5397,10,815259
6182,пiшли,ГН,піти,5397,10,815260
6183,собi,Ь0,собі,5397,10,815261
6184,",",,,5397,10,815262
6185,мурмочучи,Гм,мурмотати,5397,10,815263
6186,",",,,5397,10,815264
6187,по,ПВ,по,5397,10,815265
6188,драбину,КВ,драбина,5397,10,815266
6189,.,,,5397,10,815267
6190,.,,,5397,10,815268
6191,.,,,5397,10,815269
6192,Життя,ЛИ,життя,5397,11,815270
6193,ластiв'ям,ЛТ,ластів'я,5397,11,815271
6194,Вас,МУ,ви,5397,11,815272
6195,нiколи,Н0,ніколи,5397,11,815273
6196,не,Ь0,не,5397,11,815274
6197,пестило,ГР,пестити,5397,11,815275
6198,",",,,5397,11,815276
6199,не,Ь0,не,5397,11,815277
6200,носило,ГР,носити,5397,11,815278
6201,отак,Н0,отак,5397,11,815279
6202,на,ПП,на,5397,11,815280
6203,теплiй,АН,теплий,5397,11,815281
6204,долонi,КП,долоня,5397,11,815282
6205,",",,,5397,11,815283
6206,і,СС,і,5397,11,815284
6207,в,ПП,в,5397,11,815285
6208,лагiдних,АЯ,лагідний,5397,11,815286
6209,лiнiях,КЯ,лінія,5397,11,815287
6210,Вашого,ОР,ваш,5397,11,815288
6211,профiлю,ЙР,профіль,5397,11,815289
6212,владарювала,ГЙ,владарювати,5397,11,815290
6213,лiнiя,КИ,лінія,5397,11,815291
6214,соколиного,АР,соколиний,5397,11,815292
6215,носа,ЙР,ніс,5397,11,815293
6216,.,,,5397,11,815294
6217,V,U,v,5397,12,815295
6218,.,,,5397,12,815296
6219,Коли,СП,коли,5397,12,815297
6220,я,МИ,я,5397,12,815298
6221,з,ПР,з,5397,12,815299
6222,гальорки,КР,гальорка,5397,12,815300
6223,на,ПВ,на,5397,12,815301
6224,Вас,МУ,ви,5397,12,815302
6225,дивився,ГЭ,дивитися,5397,12,815303
6226,",",,,5397,12,815304
6227,на,ПВ,на,5397,12,815305
6228,мудрого,АЁ,мудрий,5397,12,815306
6229,блазня,ЙВ,блазень,5397,12,815307
6230,з,ПР,з,5397,12,815308
6231,"""",,,5397,12,815309
6232,Короля,ЙР,король,5397,12,815310
6233,Лiра,йР,Лір,5397,12,815311
6234,"""",,,5397,12,815312
6235,",",,,5397,12,815313
6236,і,СС,і,5397,12,815314
6237,Крушельницький,йИ,Крушельницький,5397,12,815315
6238,вмирав,ГЕ,вмирати,5397,12,815316
6239,надсадно,Н0,надсадно,5397,12,815317
6240,у,ПП,у,5397,12,815318
6241,затаєнiй,АН,затаєний,5397,12,815319
6242,тишi,КП,тиша,5397,12,815320
6243,глядацькiй,АН,глядацький,5397,12,815321
6244,",",,,5397,12,815322
6245,я,МИ,я,5397,12,815323
6246,думав,ГЕ,думати,5397,12,815324
6247,про,ПВ,про,5397,12,815325
6248,вiчну,АЛ,вічний,5397,12,815326
6249,блазенську,АЛ,блазенський,5397,12,815327
6250,породу,КВ,порода,5397,12,815328
6251,",",,,5397,12,815329
6252,що,МС,що,5397,12,815330
6253,не,Ь0,не,5397,12,815331
6254,втрачає,ГЯ,втрачати,5397,12,815332
6255,шекспiрiвської,АЗ,шекспірівський,5397,12,815333
6256,амплiтуди,КР,амплітуда,5397,12,815334
6257,і,СС,і,5397,12,815335
6258,нашу,ОЛ,наш,5397,12,815336
6259,добу,КВ,доба,5397,12,815337
6260,до,ПР,до,5397,12,815338
6261,надриву,ЙР,надрив,5397,12,815339
6262,розгойдує,ГЯ,розгойдувати,5397,12,815340
6263,.,,,5397,12,815341
6264,Так,Ь0,Так,5397,13,815342
6265,",",,,5397,13,815343
6266,це,Ь0,це,5397,13,815344
6267,Ви,МА,ви,5397,13,815345
6268,",",,,5397,13,815346
6269,всюди,Н0,всюди,5397,13,815347
6270,поруч,Н0,поруч,5397,13,815348
6271,канупером,ЙТ,канупер,5397,13,815349
6272,",",,,5397,13,815350
6273,i,СС,і,5397,13,815351
6274,узгiр'ям,ЛТ,узгір'я,5397,13,815352
6275,",",,,5397,13,815353
6276,i,СС,і,5397,13,815354
6277,штормом,ЙТ,шторм,5397,13,815355
6278,веселим,АТ,веселий,5397,13,815356
6279,",",,,5397,13,815357
6280,і,СС,і,5397,13,815358
6281,такою,ОМ,такий,5397,13,815359
6282,тягучою,АМ,тягучий,5397,13,815360
6283,пам'яттю,КТ,пам'ять,5397,13,815361
6284,в,ПП,в,5397,13,815362
6285,пам'ятi,КП,пам'ять,5397,13,815363
6286,завжди,Н0,завжди,5397,13,815364
6287,щось,МС,щось,5397,13,815365
6288,вiд,ПР,від,5397,13,815366
6289,облуди,КР,облуда,5397,13,815367
6290,.,,,5397,13,815368
6291,VI,U,vі,5397,14,815369
6292,.,,,5397,14,815370
6293,Нею,ММ,вона,5397,14,815371
6294,ми,МА,ми,5397,14,815372
6295,вiдкупуємось,ГК,відкупитися,5397,14,815373
6296,вiд,ПР,від,5397,14,815374
6297,мертвих,АЕ,мертвий,5397,14,815375
6298,.,,,5397,14,815376
6299,Додивляється,ГА,додивлятися,5397,15,815377
6300,голуб,ЙИ,голуб,5397,15,815378
6301,сни,ЙУ,сон,5397,15,815379
6302,Вашi,ОУ,ваш,5397,15,815380
6303,недоснилi,АУ,недоснилий,5397,15,815381
6304,на,ПП,на,5397,15,815382
6305,затишнiй,АН,затишний,5397,15,815383
6306,павiтi,КП,павіть,5397,15,815384
6307,дуба,ЙР,дуб,5397,15,815385
6308,в,ПП,в,5397,15,815386
6309,осоннi,ЛП,осоння,5397,15,815387
6310,",",,,5397,15,815388
6311,і,СС,і,5397,15,815389
6312,горда,АЖ,гордий,5397,15,815390
6313,дзвiниця,КИ,дзвіниця,5397,15,815391
6314,Лаври,КР,лавр,5397,15,815392
6315,видзвонює,ГЯ,видзвонювати,5397,15,815393
6316,години,КУ,година,5397,15,815394
6317,годин,КЕ,година,5397,15,815395
6318,над,ПТ,над,5397,15,815396
6319,Вашим,ОЦ,ваш,5397,15,815397
6320,спустiлим,АЦ,спустілий,5397,15,815398
6321,помешканням,ЛТ,помешкання,5397,15,815399
6322,.,,,5397,15,815400
6323,Сьогоднi,Н0,сьогодні,5397,16,815401
6324,зустрiв,ГЕ,зустріти,5397,16,815402
6325,бiля,ПР,біля,5397,16,815403
6326,моря,ЛР,море,5397,16,815404
6327,мужчину,ЙВ,мужчина,5397,16,815405
6328,",",,,5397,16,815406
6329,що,МС,що,5397,16,815407
6330,вкрав,ГЕ,вкрасти,5397,16,815408
6331,Вашi,ОУ,ваш,5397,16,815409
6332,плечi,ЛУ,плече,5397,16,815410
6333,сутулi,АУ,сутулий,5397,16,815411
6334,",",,,5397,16,815412
6335,i,СС,і,5397,16,815413
6336,став,ГЕ,стати,5397,16,815414
6337,вiн,МИ,він,5397,16,815415
6338,менi,МД,я,5397,16,815416
6339,нестерпним,АТ,нестерпний,5397,16,815417
6340,я,МИ,я,5397,16,815418
6341,ж,Ь0,ж,5397,16,815419
6342,хочу,ГR,хотіти,5397,16,815420
6343,взяти,ГФ,взяти,5397,16,815421
6344,душi,КР,душа,5397,16,815422
6345,Вашої,ОЗ,ваш,5397,16,815423
6346,золоту,АЛ,золотий,5397,16,815424
6347,крапелину,КВ,крапелина,5397,16,815425
6348,I,СС,і,5397,16,815426
6349,заховати,ГФ,заховати,5397,16,815427
6350,у,ПВ,у,5397,16,815428
6351,свiй,ОВ,свій,5397,16,815429
6352,потаємний,АВ,потаємний,5397,16,815430
6353,сховок,ЙВ,сховок,5397,16,815431
6354,.,,,5397,16,815432
6355,Навiть,Ь0,навіть,5397,17,815433
6356,затятi,АА,затятий,5397,17,815434
6357,цинiки,ЙА,цинік,5397,17,815435
6358,мовкнуть,ГЮ,мовкнути,5397,17,815436
6359,iржаво,Н0,іржаво,5397,17,815437
6360,",",,,5397,17,815438
6361,коли,СП,коли,5397,17,815439
6362,на,ПП,на,5397,17,815440
6363,стебелинi,КП,стебелина,5397,17,815441
6364,любовi,КР,любов,5397,17,815442
6365,краплю,КВ,крапля,5397,17,815443
6366,оцю,ОЛ,оцей,5397,17,815444
6367,проносиш,ГW,проносити,5397,17,815445
6368,.,,,5397,17,815446
6369,VII,U,vіі,5397,18,815447
6370,.,,,5397,18,815448
6371,Не,Ь0,не,5397,18,815449
6372,пасували,ГН,пасувати,5397,18,815450
6373,Вам,МО,ви,5397,18,815451
6374,костюми,ЙА,костюм,5397,18,815452
6375,з,ПР,з,5397,18,815453
6376,лавсану,ЙР,лавсан,5397,18,815454
6377,",",,,5397,18,815455
6378,як,СП,як,5397,18,815456
6379,по,ПП,по,5397,18,815457
6380,менi,МП,я,5397,18,815458
6381,",",,,5397,18,815459
6382,а,СС,а,5397,18,815460
6383,пасувала,ГЙ,пасувати,5397,18,815461
6384,фуфайка,КИ,фуфайка,5397,18,815462
6385,i,СС,і,5397,18,815463
6386,полотняна,АЖ,полотняний,5397,18,815464
6387,сорочка,КИ,сорочка,5397,18,815465
6388,.,,,5397,18,815466
6389,Як,Ь0,як,5397,19,815467
6390,грiлися,ГМ,грітися,5397,19,815468
6391,зимою,Н0,зимою,5397,19,815469
6392,ми,МА,ми,5397,19,815470
6393,склянкою,КТ,склянка,5397,19,815471
6394,самогону,ЙР,самогон,5397,19,815472
6395,",",,,5397,19,815473
6396,як,Ь0,як,5397,19,815474
6397,лежали,ГН,лежати,5397,19,815475
6398,Ви,МА,ви,5397,19,815476
6399,зморено,Н0,зморено,5397,19,815477
6400,на,ПП,на,5397,19,815478
6401,лежанцi,КП,лежанка,5397,19,815479
6402,",",,,5397,19,815480
6403,і,СС,і,5397,19,815481
6404,мокра,АЖ,мокрий,5397,19,815482
6405,осика,КИ,Осика,5397,19,815483
6406,стрiляла,ГЙ,стріляти,5397,19,815484
6407,у,ПВ,у,5397,19,815485
6408,Вашi,ОУ,ваш,5397,19,815486
6409,думи,КУ,дума,5397,19,815487
6410,.,,,5397,19,815488
6411,Так,Н0,так,5397,20,815489
6412,згорає,ГЯ,згорати,5397,20,815490
6413,життя,ЛИ,життя,5397,20,815491
6414,",",,,5397,20,815492
6415,сичить,ГЯ,сичати,5397,20,815493
6416,",",,,5397,20,815494
6417,навiть,Ь0,навіть,5397,20,815495
6418,iскрами,КЮ,іскра,5397,20,815496
6419,прискає,ГЯ,прискати,5397,20,815497
6420,",",,,5397,20,815498
6421,гоготить,ГЯ,гоготіти,5397,20,815499
6422,",",,,5397,20,815500
6423,потiм,Н0,потім,5397,20,815501
6424,тихне,ГЯ,тихнути,5397,20,815502
6425,i,СС,і,5397,20,815503
6426,попiл,ЙИ,попіл,5397,20,815504
6427,пам'ятi,КР,пам'ять,5397,20,815505
6428,добривом,ЛТ,добриво,5397,20,815506
6429,розсiвається,ГА,розсіватися,5397,20,815507
6430,",",,,5397,20,815508
6431,i,СС,і,5397,20,815509
6432,добре,Н0,добре,5397,20,815510
6433,",",,,5397,20,815511
6434,коли,СП,коли,5397,20,815512
6435,пiд,ЙВ,під,5397,20,815513
6436,посiв,ЙВ,посів,5397,20,815514
6437,.,,,5397,20,815515
6438,Завжди,Н0,завжди,5397,20,815516
6439,по,ПП,по,5397,20,815517
6440,швах,ЙЯ,шов,5397,20,815518
6441,трiскали,ГН,тріскати,5397,21,815519
6442,Вашi,ОА,ваш,5397,21,815520
6443,костюми,ЙА,костюм,5397,21,815521
6444,костюми,ЙА,костюм,5397,21,815522
6445,ролей,КЕ,роль,5397,21,815523
6446,i,СС,і,5397,21,815524
6447,звань,ЛЕ,звання,5397,21,815525
6448,",",,,5397,21,815526
6449,костюми,ЙА,костюм,5397,21,815527
6450,знайомств,ЛЕ,знайомство,5397,21,815528
6451,i,СС,і,5397,21,815529
6452,надiй,КЕ,надій,5397,21,815530
6453,",",,,5397,21,815531
6454,були,ГН,бути,5397,21,815532
6455,Ви,МА,ви,5397,21,815533
6456,бiльший,АИ,більший,5397,21,815534
6457,на,ПВ,на,5397,21,815535
6458,зрiст,ЙВ,зріст,5397,21,815536
6459,",",,,5397,21,815537
6460,який,ОВ,який,5397,21,815538
6461,Вам,МО,ви,5397,21,815539
6462,вiдмiряли,ГН,відміряти,5397,21,815540
6463,недруги,ЙА,недруг,5397,21,815541
6464,й,СС,й,5397,21,815542
6465,друзi,ЙА,друг,5397,21,815543
6466,.,,,5397,21,815544
6467,VIII,U,vііі,5397,22,815545
6468,.,,,5397,22,815546
6469,Коли,СП,коли,5397,22,815547
6470,Ви,МА,ви,5397,22,815548
6471,на,ПП,на,5397,22,815549
6472,мертвих,АЯ,мертвий,5397,22,815550
6473,крилах,ЛЯ,крило,5397,22,815551
6474,пiд,ПТ,під,5397,22,815552
6475,сонцем,ЛТ,сонце,5397,22,815553
6476,летiли,ГН,летіти,5397,22,815554
6477,додомоньку,Н0,додомоньку,5397,22,815555
6478,iз,ПР,із,5397,22,815556
6479,Ташкента,йР,Ташкент,5397,22,815557
6480,",",,,5397,22,815558
6481,як,СП,як,5397,22,815559
6482,проковтнута,АЖ,проковтнутий,5397,22,815560
6483,пташка,КИ,пташка,5397,22,815561
6484,",",,,5397,22,815562
6485,в,ПП,в,5397,22,815563
6486,акулячiм,АШ,акулячий,5397,22,815564
6487,черевi,ЛП,черево,5397,22,815565
6488,Ту-104,ЭЭ,Ту-104,5397,22,815566
6489,",",,,5397,22,815567
6490,коли,СП,коли,5397,22,815568
6491,Ви,МА,ви,5397,22,815569
6492,в,ПП,в,5397,22,815570
6493,мертвих,АЯ,мертвий,5397,22,815571
6494,руках,КЯ,рука,5397,22,815572
6495,тримали,ГН,тримати,5397,22,815573
6496,ластовеня,ЛВ,ластовеня,5397,22,815574
6497,",",,,5397,22,815575
6498,лелеки,ЙР,лелека,5397,22,815576
6499,й,СС,й,5397,22,815577
6500,жайворонки,ЙА,жайворонок,5397,22,815578
6501,покинули,ГН,покинути,5397,22,815579
6502,пiрамiди,КУ,піраміда,5397,22,815580
6503,",",,,5397,22,815581
6504,щоб,СП,щоб,5397,22,815582
6505,летiти,ГФ,летіти,5397,22,815583
6506,ескортом,ЙТ,ескорт,5397,22,815584
6507,за,ПТ,за,5397,22,815585
6508,Вами,МЮ,ви,5397,22,815586
6509,i,СС,і,5397,22,815587
6510,посадити,ГФ,посадити,5397,22,815588
6511,Вас,МУ,ви,5397,22,815589
6512,на,ПП,на,5397,22,815590
6513,Українi,кП,Україна,5397,22,815591
